id,event_type,latitude,longitude,endlatitude,endlongitude,address,end_address,event_cause,requires_road_closure,start_datetime,end_datetime,status,authenticated,modified_datetime,map_file,direction,description,veh_type,veh_no,corridor,priority,cargo_material,reason_breakdown,age_of_truck,created_date,route_path,client_id,created_by_id,last_modified_by_id,assigned_to_police_id,citizen_accident_id,comment,police_station,meta_data,kgid,resolved_at_address,resolved_at_latitude,resolved_at_longitude,closed_by_id,closed_datetime,resolved_by_id,resolved_datetime,gba_identifier,zone,junction,duration_minutes,hour,day_of_week,impact_class,month,is_weekend,is_peak_hour,is_non_corridor,event_cause_freq,corridor_freq,others_vehicle_issue,others_roadwork,others_water_issue,others_fire
FKID007773,unplanned,12.9603511,77.5717869,0.0,0.0,"Pampa Mahakavi Road, TP Kailasam Circle, Chamarajpet, Bengaluru, Karnataka. Pin-560018 (India)",,vehicle_breakdown,False,2024-01-14 05:48:09.562000+00:00,,closed,yes,2024-01-14 06:18:26.112264+00,,,[person] bus stop k r road sir bus hair pipe cut agide sir traffic slow movment sir,bmtc_bus,FKN00GL2722,Non-corridor,Low,,,,2024-01-14 05:52:43.010781+00,,1,FKUSR00844,FKUSR00001,,,,V.V.Puram (C.Pet),,FKKG000824,,,,FKUSR00844,2024-01-14 06:18:26.111762+00:00,,,Bengaluru Central Corporation,Central Zone 2,MintoJunction,30.275829366666667,5,6,Medium,1,1,0,1,1783,882.0,0,0,0,0
FKID007775,unplanned,12.9866029,77.5794639,0.0,0.0,"Shivananda Steel Flyover, Shivananda Circle, Gandhi Nagar, Bengaluru, Karnataka. Pin-560001 (India)",,vehicle_breakdown,False,2024-01-14 06:32:33.149000+00:00,,closed,no,2024-01-14 08:14:30.27007+00,,,shivananda towards neharu bus off road sir,bmtc_bus,FKN00GL3985,Non-corridor,Low,,,,2024-01-14 06:34:26.430111+00,,1,FKUSR00811,FKUSR00001,,,,High ground,,FKKG000793,,,,FKUSR00811,2024-01-14 08:14:30.269589+00:00,,,Bengaluru Central Corporation,Central Zone 2,ShivandaCircle,101.95200981666667,6,6,High,1,1,0,1,1783,882.0,0,0,0,0
FKID007776,unplanned,12.9604521,77.5048389,0.0,0.0,"Mallathahalli Road, Kengunte Circle, Bengaluru, Karnataka. Pin-560056 (India)",,vehicle_breakdown,False,2024-01-14 06:51:45.796000+00:00,,closed,no,2024-01-14 08:56:59.909597+00,,,[person] towerds anugraha vehicle break down sir traffic normal sir,bmtc_bus,FKN00GL3986,Non-corridor,Low,,,,2024-01-14 06:52:55.896557+00,,1,FKUSR00735,FKUSR00001,,,,Jnanabharathi,,FKKG000719,,,,FKUSR00735,2024-01-14 08:56:58.911139+00:00,,,Bengaluru West Corporation,West Zone 1,Ring road-Near Kengunte Junction,125.21858565000001,6,6,High,1,1,0,1,1783,882.0,0,0,0,0
FKID007777,unplanned,13.0179323,77.5592053,0.0,0.0,"CV Raman Road, Embassy Heritage Apartment, Malleshwaram West, Bengaluru, Karnataka. Pin-560055 (India)",,vehicle_breakdown,False,2024-01-14 07:28:36.633000+00:00,,closed,no,2024-01-14 07:38:02.478989+00,,,tyre puncture 10minutes sir it will be removed,lcv,FKN00GL3987,Tumkur Road,High,,,,2024-01-14 07:30:27.500095+00,,1,FKUSR00142,FKUSR00142,,,,Yeshwanthpura,,FKKG000136,,,,FKUSR00142,2024-01-14 07:38:02.478393+00:00,,,Bengaluru West Corporation,West Zone 2,YeshwanthpuraCircle,9.43075655,7,6,Low,1,1,1,0,1783,206.0,0,0,0,0
FKID007780,unplanned,13.0356634,77.5264227,0.0,0.0,"Mumbai Bengaluru Highway, Peenya 2nd Block, Peenya, Bengaluru, Karnataka. Pin-560058 (India)",,accident,False,2024-01-14 17:05:07.144000+00:00,,closed,yes,2024-01-14 17:54:48.518203+00,,,accident between car and  goods auto on [location] on flyover only vehicles damage traffic normal sir,,,Tumkur Road,High,,,,2024-01-14 17:07:22.984417+00,,1,FKUSR01111,FKUSR00001,,,,Peenya,,FKKG001073,,,,FKUSR01111,2024-01-14 17:54:48.517652+00:00,,,Bengaluru West Corporation,West Zone 1,SRS Peenya Junc,49.68956086666667,17,6,Medium,1,1,1,0,87,206.0,0,0,0,0
FKID007783,unplanned,13.013048,77.5676395,0.0,0.0,"Sankey Road, CV Raman Circle, Indian Institute of Science, Bengaluru, Karnataka. Pin-560012 (India)",,vehicle_breakdown,False,2024-01-14 19:12:11.422000+00:00,,closed,yes,2024-01-14 20:01:54.895256+00,,,"off road due axel cut,in between k08 and [location], no problem for traffic sir.",lcv,FKN00GL3990,Tumkur Road,High,,,,2024-01-14 19:19:54.512177+00,,1,FKUSR01940,FKUSR00001,,,,Sadashivanagar,,FKKG001806,,,,FKUSR01940,2024-01-14 20:01:54.894756+00:00,,,Bengaluru West Corporation,West Zone 2,TataInstituteCircle,49.72454593333334,19,6,Medium,1,1,1,0,1783,206.0,0,0,0,0
FKID007784,unplanned,12.9713826,77.618886,0.0,0.0,"Richmond Road, Trinity Circle, Ashok Nagar, Bengaluru, Karnataka. Pin-560001 (India)",,vehicle_breakdown,False,2024-01-14 19:38:18.435000+00:00,,closed,yes,2024-01-14 20:03:34.634168+00,,,private buss off road near [location] road,private_bus,FKN00GL3991,Old Madras Road,High,,,,2024-01-14 19:39:42.263196+00,,1,FKUSR01855,FKUSR00001,,,,Halasur,,FKKG001736,,,,FKUSR01855,2024-01-14 20:03:34.633658+00:00,,,Bengaluru Central Corporation,Central Zone 1,TrinityCircle,25.269977633333333,19,6,Low,1,1,1,0,1783,64.0,0,0,0,0
FKID007792,unplanned,13.034211,77.530813,0.0,0.0,"Mumbai Bengaluru Highway, BDA Industrial Suburb, Peenya, Bengaluru, Karnataka. Pin-560058 (India)",,vehicle_breakdown,False,2024-01-15 04:17:38.337000+00:00,,closed,yes,2024-01-15 04:52:35.926281+00,,,starting problem near srs downramp towards cmti junction traffic one side moving sir,private_bus,FKN00GL3996,Tumkur Road,High,,,,2024-01-15 04:19:12.899959+00,,1,FKUSR00440,FKUSR00001,,,,Yeshwanthpura,,FKKG000429,,,,FKUSR00440,2024-01-15 04:52:35.925715+00:00,,,Bengaluru West Corporation,West Zone 1,SRS Peenya Junc,34.959811916666666,4,0,Medium,1,0,0,0,1783,206.0,0,0,0,0
FKID007795,unplanned,12.9644485,77.5779244,0.0,0.0,"Shantappa Lane, City Market Circle, Bengaluru, Karnataka. Pin-560002 (India)",,others,False,2024-01-15 04:50:21.451000+00:00,,closed,yes,2024-01-15 05:23:49.105292+00,,,starting problem sir,,,Mysore Road,High,,,,2024-01-15 04:52:23.760663+00,,1,FKUSR01943,FKUSR00001,,,,City Market,,FKKG001807,,,,FKUSR01943,2024-01-15 05:23:49.104771+00:00,,,Bengaluru Central Corporation,Central Zone 2,K R MarketJunction,33.46089618333333,4,0,Medium,1,0,0,0,234,289.0,1,0,0,0
FKID007796,unplanned,13.0397392,77.5189559,0.0,0.0,"Mumbai Bengaluru Highway, Jalahalli Cross Junction, Peenya, Bengaluru, Karnataka. Pin-560058 (India)",,vehicle_breakdown,False,2024-01-15 04:55:32.398000+00:00,,closed,yes,2024-01-15 05:25:08.100217+00,,,jalahalli metro on flyover car off road one side movement sir,private_car,FKN00GL3999,Tumkur Road,High,,,,2024-01-15 04:57:54.190851+00,,1,FKUSR00140,FKUSR00001,,,,Peenya,,FKKG000134,,,,FKUSR00140,2024-01-15 05:25:08.099730+00:00,,,Bengaluru West Corporation,West Zone 1,JalahalliCross(SM Circle),29.595028833333334,4,0,Low,1,0,0,0,1783,206.0,0,0,0,0
FKID007798,unplanned,12.9230765,77.6190813,0.0,0.0,"Hosur Road, Block 2, Koramangala, Bengaluru, Karnataka. Pin-560068 (India)",,vehicle_breakdown,False,2024-01-15 10:53:20.470000+00:00,,closed,no,2024-01-15 11:12:08.693243+00,,,sp road to mps ಪ್ರವೇಟ್ ಎಲೆಕ್ಟ್ರಿಕಲ್ ಬಸ್ ಬ್ರೇಕ್ ಡೌನ್ ಆಗಿದೆ ಮೆಕ್ಯಾನಿಕ್ ಬರ್ತಾ ಇದ್ದಾರೆ 30 ನಿಮಿಷಗಳಾಗುತ್ತೆ ಸರ್. ಮಡಿವಾಳ ಲಿಮಿಟ್ಸ್,private_bus,FKN00GL4001,Hosur Road,High,,,,2024-01-15 10:55:56.219834+00,,1,FKUSR00848,FKUSR00001,,,,Madiwala,,FKKG000828,,,,FKUSR00848,2024-01-15 11:12:08.692704+00:00,,,Bengaluru South Corporation,South Zone 2,AyyappaTempleJunc,18.803711733333333,10,0,Low,1,0,1,0,1783,94.0,0,0,0,0
FKID007802,unplanned,12.93934584,77.69560186,0.0,0.0,"Panathur Main Road, Kadubisanahalli Junction, Kadubisanahalli, Bengaluru, Karnataka. Pin-560103 (India)",,vehicle_breakdown,False,2024-01-15 17:57:20.235000+00:00,,closed,yes,2024-01-15 18:40:59.277741+00,,,,heavy_vehicle,FKN00GL4004,ORR East 1,High,,,,2024-01-15 17:58:40.649242+00,,1,FKUSR00763,FKUSR00001,,,,HAL Old Airport,,FKKG000747,,,,FKUSR00763,2024-01-15 18:40:59.277275+00:00,,,Bengaluru East Corporation,East Zone 1,Kadubeesanahalli-ORR Junc,43.65070458333333,17,0,Medium,1,0,1,0,1783,73.0,0,0,0,0
FKID007804,unplanned,13.0215594,77.5519261,0.0,0.0,"Mumbai Bengaluru Highway, Aparna Elina, Yeshwanthpur, Bengaluru, Karnataka. Pin-560022 (India)",,vehicle_breakdown,False,2024-01-15 19:20:21.454000+00:00,,closed,yes,2024-01-15 20:15:40.1757+00,,,,lcv,FKN00GL4006,Tumkur Road,High,,,,2024-01-15 19:22:59.508342+00,,1,FKUSR00847,FKUSR00001,,,,Yeshwanthpura,,FKKG000827,,,,FKUSR00847,2024-01-15 20:15:40.175110+00:00,,,Bengaluru West Corporation,West Zone 1,TumkurRdMarappanapalyaJunc,55.3120185,19,0,Medium,1,0,1,0,1783,206.0,0,0,0,0
FKID007805,unplanned,12.979,77.640885,12.979,77.640885,"100 Feet Road, Sri Krishnappa Layout, Indiranagar, Bengaluru, Karnataka. Pin-560038 (India)","100 Feet Road, Sri Krishnappa Layout, Indiranagar, Bengaluru, Karnataka. Pin-560038 (India)",vehicle_breakdown,True,2024-01-15 20:02:18.274000+00:00,,closed,yes,2024-01-15 20:53:32.082329+00,,,100 ft road towards bm shri . near kfc signal bus off-road,bmtc_bus,FKN00GL4007,IRR(Thanisandra road),High,,,,2024-01-15 20:05:51.180071+00,,1,FKUSR01017,FKUSR00001,,,,Jeevanbheemanagar,,FKKG000985,,,,FKUSR01017,2024-01-15 20:53:32.081858+00:00,,,Bengaluru Central Corporation,Central Zone 1,BM ShriJunc(CMH-100FtRd)Junc,51.23013096666667,20,0,Medium,1,0,1,0,1783,12.0,0,0,0,0
FKID007806,unplanned,12.9345638,77.6098387,0.0,0.0,"Hosur Road, Bhuvanappa Layout, Sadduguntepalya, Bengaluru, Karnataka. Pin-560029 (India)",,others,False,2024-01-15 20:21:30.624000+00:00,,closed,yes,2024-01-15 21:58:37.463502+00,,,ಡೈರಿ ತಾವರೆಕೆರೆ ಮಧ್ಯದಲ್ಲಿ ಬಿಎಮ್ಟಿಸಿ ಬಸ್ ಕೆಟ್ಟು ನಿಂತಿದೆ ಸಂಚಾರಕ್ಕೆ ಅಡಚಣೆ ಇರುವುದಿಲ್ಲ (ಸ್ಟಾಟಿಂಗ್ ಸಮಸ್ಯೆ),,,Hosur Road,High,,,,2024-01-15 20:29:35.903199+00,,1,FKUSR01935,FKUSR00001,,,,Madiwala,,FKKG001801,,,,FKUSR01935,2024-01-15 21:58:37.463013+00:00,,,Bengaluru South Corporation,South Zone 2,Marigowda-TavarkereRdJunc,97.11398355,20,0,High,1,0,1,0,234,94.0,0,0,0,0
FKID007812,unplanned,12.9692182,77.5856419,0.0,0.0,"District Office Road, Cubbonpet, Nagartapete, Bengaluru, Karnataka. Pin-560002 (India)",,vehicle_breakdown,False,2024-01-15 21:46:44.480000+00:00,,closed,yes,2024-01-15 22:22:10.512968+00,,,starting problem,bmtc_bus,FKN00GL4012,Mysore Road,High,,,,2024-01-15 21:48:00.83133+00,,1,FKUSR00709,FKUSR00001,,,,Halasuru Gate,,FKKG000693,,,,FKUSR00709,2024-01-15 22:22:10.512480+00:00,,,Bengaluru Central Corporation,Central Zone 2,PoliceCornerJunc,35.43387466666666,21,0,Medium,1,0,0,0,1783,289.0,0,0,0,0
FKID007813,unplanned,12.9843247,77.6416501,0.0,0.0,"Old Madras Road, New Binnamangla, Indiranagar, Bengaluru, Karnataka. Pin-560038 (India)",,vehicle_breakdown,False,2024-01-15 21:46:50.180000+00:00,,closed,yes,2024-01-15 22:16:45.123393+00,,,this vehicle has been breakdown due to wheel bearings problem,others,FKN00GL4013,Old Madras Road,High,,,,2024-01-15 21:50:20.776531+00,,1,FKUSR00420,FKUSR00001,,,,Jeevanbheemanagar,,FKKG000409,,,,FKUSR00420,2024-01-15 22:16:45.122799+00:00,,,Bengaluru Central Corporation,Central Zone 1,OldMadrasRd-Indranagar100ftRdJunc,29.915713316666665,21,0,Low,1,0,0,0,1783,64.0,0,0,0,0
FKID007819,unplanned,12.9279614,77.5463918,0.0,0.0,"Dr Rajkumar Puniya Bhoomi Road, Sterling Terraces Apartment, Banashankari Stage 3, Bengaluru, Karnataka. Pin-560085 (India)",,vehicle_breakdown,False,2024-01-16 00:46:10.493000+00:00,,closed,yes,2024-01-16 01:29:30.489267+00,,,bmtc bus offloaded at [location] traffic moving slow sir,bmtc_bus,FKN00GL4018,ORR West 1,High,,,,2024-01-16 00:51:09.416441+00,,1,FKUSR00322,FKUSR00001,,,,Banashankari,,FKKG000314,,,,FKUSR00322,2024-01-16 01:29:30.488784+00:00,,,Bengaluru West Corporation,West Zone 2,ItmaduJunction,43.33326306666667,0,1,Medium,1,0,0,0,1783,62.0,0,0,0,0
FKID007820,unplanned,12.9528155,77.5408666,0.0,0.0,"NH 275, Dr Rajkumar Circle, Bapuji Nagar, Bengaluru, Karnataka. Pin-560026 (India)",,vehicle_breakdown,False,2024-01-16 01:10:53.896000+00:00,,closed,no,2024-01-16 01:58:22.271478+00,,,vehical break down,lcv,FKN00GL4019,Mysore Road,High,,,,2024-01-16 01:12:28.427811+00,,1,FKUSR01186,FKUSR00001,,,,Byatarayanapura,,FKKG001146,,,,FKUSR01186,2024-01-16 01:58:22.270990+00:00,,,Bengaluru West Corporation,West Zone 2,SatteliteBusStandJunc,47.4729165,1,1,Medium,1,0,0,0,1783,289.0,0,0,0,0
FKID007824,unplanned,13.0143986,77.5836611,0.0,0.0,"Sir CV Raman Road, Enayathulla Mehkri Circle, Sadashiva Nagar, Bengaluru, Karnataka. Pin-560080 (India)",,vehicle_breakdown,False,2024-01-16 04:12:36.921000+00:00,,closed,no,2024-01-16 04:49:09.45378+00,,,remove with in 30 minutes,truck,FKN00GL4021,Bellary Road 1,High,Goods carried,Cut Break wire,10.0,2024-01-16 04:14:53.913369+00,,1,FKUSR00764,FKUSR00001,,,,Sadashivanagar,,FKKG000748,,,,FKUSR00764,2024-01-16 04:49:09.453194+00:00,,,Bengaluru West Corporation,West Zone 2,MekhriCircle,36.54220323333333,4,1,Medium,1,0,0,0,1783,194.0,0,0,0,0
FKID007825,unplanned,12.9661307,77.5869643,0.0,0.0,"NH 275, Rangegowdanadoddi, Bengaluru, Karnataka. Pin-560002 (India)",,vehicle_breakdown,False,2024-01-16 04:22:38.093000+00:00,,closed,no,2024-01-16 05:11:57.048179+00,,,,bmtc_bus,FKN00GL4022,Mysore Road,High,,,,2024-01-16 04:23:23.879087+00,,1,FKUSR00357,FKUSR00001,,,,Halasuru Gate,,FKKG000349,,,,FKUSR00357,2024-01-16 05:11:57.047677+00:00,,,Bengaluru Central Corporation,Central Zone 2,N R SquareJunc,49.315911283333335,4,1,Medium,1,0,0,0,1783,289.0,0,0,0,0
FKID007826,unplanned,12.9662941,77.5870212,0.0,0.0,"NH 275, Halsuru Gate Police Station Junction, Nagartapete, Bengaluru, Karnataka. Pin-560002 (India)",,vehicle_breakdown,False,2024-01-16 04:23:16.877000+00:00,,closed,yes,2024-01-16 04:26:22.822505+00,,,,bmtc_bus,FKN00GL4023,Mysore Road,High,,,,2024-01-16 04:25:44.602354+00,,1,FKUSR00681,FKUSR00001,,,,Halasuru Gate,,FKKG000666,,,,FKUSR00681,2024-01-16 04:25:53.244190+00:00,,,Bengaluru Central Corporation,Central Zone 2,UlsoorGateJunc,2.606119833333333,4,1,Low,1,0,0,0,1783,289.0,0,0,0,0
FKID007828,unplanned,12.9073043,77.6008947,0.0,0.0,"Bannerghatta Main Road, JD Mara Junction, BTM Layout Stage 2, Bengaluru, Karnataka. Pin-560076 (India)",,vehicle_breakdown,False,2024-01-16 04:35:41.844000+00:00,,closed,yes,2024-01-16 04:56:40.352529+00,,,near [location] (roobi 2 towards [person]),private_bus,FKN00GL4025,Bannerghata Road,High,,,,2024-01-16 04:36:59.764116+00,,1,FKUSR00992,FKUSR00001,,,,Mico Layout,,FKKG000965,,,,FKUSR00992,2024-01-16 04:56:40.351803+00:00,,,Bengaluru South Corporation,South Zone 2,J D MaraJunc,20.97513005,4,1,Low,1,0,0,0,1783,37.0,0,0,0,0
FKID007829,unplanned,12.9728201,77.5386984,0.0,0.0,"Chord Road, Vijaya Nagar, Bengaluru, Karnataka. Pin-560040 (India)",,vehicle_breakdown,False,2024-01-16 04:34:18.737000+00:00,,closed,yes,2024-01-16 05:05:00.058678+00,,,breakdown,truck,FKN00GL4026,West of Chord Road,High,Food vehicle,Interanal problem,20.0,2024-01-16 04:38:48.829295+00,,1,FKUSR01946,FKUSR00001,,,,Vijayanagara,,FKKG001810,,,,FKUSR01946,2024-01-16 05:05:00.058115+00:00,,,Bengaluru West Corporation,West Zone 2,VijayanagarBusStandJunction,30.68868525,4,1,Medium,1,0,0,0,1783,42.0,0,0,0,0
FKID007830,planned,13.0948944,77.597465,0.0,0.0,"Bellary Road, Concorde Mayfair, KHB Colony, Yelahanka, Bengaluru, Karnataka. Pin-560064 (India)",,construction,False,2024-01-16 04:40:51.425000+00:00,2024-01-15 17:40:46+00,closed,no,2024-01-16 05:01:36.550682+00,,,nhai painting work in front of yelahanka coffeeday towards airport sir,,,Bellary Road 2,High,,,,2024-01-16 04:41:29.216044+00,,1,FKUSR00215,FKUSR00001,,,,Yelahanka,,FKKG000207,,,,FKUSR00215,2024-01-16 05:01:36.550142+00:00,,,Bengaluru North Corporation,North Zone 2,YelhankaCircle,20.752085700000002,4,1,Low,1,0,0,0,51,115.0,0,0,0,0
FKID007831,unplanned,12.8890467,77.6399533,0.0,0.0,"Electronics City Flyover, AM Industrial Estate, Garvebhavi Palya, Bengaluru, Karnataka. Pin-560068 (India)",,vehicle_breakdown,False,2024-01-16 04:46:05.464000+00:00,,closed,yes,2024-01-16 06:37:57.612352+00,,,this vehicle [location] gate towards hosa road bettry problem so starting problem sir,heavy_vehicle,FKN00GL2214,Hosur Road,High,,,,2024-01-16 04:51:58.505652+00,,1,FKUSR01399,FKUSR00001,,,,Electronic City,,FKKG001351,,,,FKUSR01399,2024-01-16 06:37:57.611692+00:00,,,Bengaluru South Corporation,South Zone 2,Kudlu Gate Junc,111.86912819999999,4,1,High,1,0,0,0,1783,94.0,0,0,0,0
FKID007832,unplanned,12.9690984,77.6064801,0.0,0.0,"Bazar Street, St Patricks Complex, Ashok Nagar, Bengaluru, Karnataka. Pin-560025 (India)",,vehicle_breakdown,False,2024-01-16 05:05:07.700000+00:00,,closed,yes,2024-01-16 05:13:15.989443+00,,,gear problem,lcv,FKN00GL4027,Mysore Road,High,,,,2024-01-16 05:06:05.721535+00,,1,FKUSR01185,FKUSR00001,,,,Ashok Nagar,,FKKG001145,,,,FKUSR01185,2024-01-16 05:13:15.988844+00:00,,,Bengaluru Central Corporation,Central Zone 1,OldPoliceStation-Ashoknagar,8.1381474,5,1,Low,1,0,0,0,1783,289.0,0,0,0,0
FKID007834,unplanned,13.0174584,77.5598518,0.0,0.0,"CV Raman Road, Embassy Heritage Apartment, Malleshwaram West, Bengaluru, Karnataka. Pin-560055 (India)",,vehicle_breakdown,False,2024-01-16 06:25:42.615000+00:00,,closed,no,2024-01-16 06:53:10.607301+00,,,,lcv,FKN00GL4029,Tumkur Road,High,,,,2024-01-16 06:26:08.750984+00,,1,FKUSR00948,FKUSR00001,,,,Yeshwanthpura,,FKKG000925,,,,FKUSR00948,2024-01-16 06:53:10.606770+00:00,,,Bengaluru West Corporation,West Zone 2,MS RamaiahJunc(TollGate),27.4665295,6,1,Low,1,0,0,0,1783,206.0,0,0,0,0
FKID007839,unplanned,13.1067233,77.6021533,0.0,0.0,"Bellary Road, Krishnaja Avenue, Maruthi Nagar, Palanahalli, Bengaluru, Karnataka. Pin-560064 (India)",,vehicle_breakdown,False,2024-01-16 18:54:46.368000+00:00,,closed,yes,2024-01-16 19:05:24.664328+00,,,,heavy_vehicle,FKN00GL4032,Bellary Road 2,High,,,,2024-01-16 18:55:54.478027+00,,1,FKUSR00182,FKUSR00001,,,,Yelahanka,,FKKG000175,,,,FKUSR00182,2024-01-16 19:05:24.663817+00:00,,,Bengaluru North Corporation,North Zone 2,KogilluCrossJunc,10.638263616666668,18,1,Low,1,0,1,0,1783,115.0,0,0,0,0
FKID007842,planned,12.9055399,77.5856482,0.0,0.0,"24th Main Road, Sarakki Agrahara, JP Nagar Phase 5, Bengaluru, Karnataka. Pin-560078 (India)",,construction,False,2024-01-16 19:23:06.827000+00:00,,closed,yes,2024-01-16 19:41:46.358801+00,,,sanitary work,,,ORR West 1,High,,,,2024-01-16 19:23:50.412895+00,,1,FKUSR01948,FKUSR00001,,,,J.P. Nagar,,FKKG001812,,,,FKUSR01948,2024-01-16 19:41:46.358322+00:00,,,Bengaluru South Corporation,South Zone 1,JP Nagar 15th cross junction,18.658855366666668,19,1,Low,1,0,1,0,51,62.0,0,0,0,0
FKID007844,unplanned,12.9816033,77.5943385,0.0,0.0,"Dr Ambedkar Road, Police Thimmaiah Circle, Gandhi Nagar, Bengaluru, Karnataka. Pin-560001 (India)",,vehicle_breakdown,False,2024-01-16 19:36:44.820000+00:00,,closed,yes,2024-01-16 20:48:54.629946+00,,,tire puncher,lcv,FKN00GL4034,CBD 2,High,,,,2024-01-16 19:39:02.966066+00,,1,FKUSR01949,FKUSR00001,,,,Cubbon Park,,FKKG001813,,,,FKUSR01949,2024-01-16 20:48:54.629441+00:00,,,Bengaluru Central Corporation,Central Zone 2,PoliceTimmaiahCircle(GPO),72.16349068333334,19,1,Medium,1,0,1,0,1783,26.0,0,0,0,0
FKID007845,unplanned,12.9841502,77.6414011,0.0,0.0,"Old Madras Road, New Binnamangla, Indiranagar, Bengaluru, Karnataka. Pin-560038 (India)",,vehicle_breakdown,False,2024-01-16 20:09:14.669000+00:00,,closed,yes,2024-01-16 20:17:39.33545+00,,,100feet om road towards 80feet om road,ksrtc_bus,FKN00GL4035,Old Madras Road,High,,,,2024-01-16 20:10:20.131518+00,,1,FKUSR00351,FKUSR00001,,,,Jeevanbheemanagar,,FKKG000343,,,,FKUSR00351,2024-01-16 20:15:45.136047+00:00,,,Bengaluru Central Corporation,Central Zone 1,OldMadrasRd-Indranagar100ftRdJunc,6.507784116666667,20,1,Low,1,0,1,0,1783,64.0,0,0,0,0
FKID007847,unplanned,13.1070291,77.6032321,0.0,0.0,"Bellary Road, Krishnaja Avenue, Maruthi Nagar, Palanahalli, Bengaluru, Karnataka. Pin-560064 (India)",,vehicle_breakdown,False,2024-01-16 21:09:29.775000+00:00,,closed,yes,2024-01-16 21:47:43.781137+00,,,kogilu onflyover to wards airport eicher vehicle starting problem sir,heavy_vehicle,FKN00GL2810,Bellary Road 2,High,,,,2024-01-16 21:10:20.414228+00,,1,FKUSR00105,FKUSR00001,,,,Yelahanka,,FKKG000099,,,,FKUSR00105,2024-01-16 21:47:43.780522+00:00,,,Bengaluru North Corporation,North Zone 2,KogilluCrossJunc,38.233425366666665,21,1,Medium,1,0,0,0,1783,115.0,0,0,0,0
FKID007850,unplanned,13.1065122,77.6008683,0.0,0.0,"Bellary Road, Kendriya Vihar Apartment, Yelahanka, Bengaluru, Karnataka. Pin-560064 (India)",,vehicle_breakdown,False,2024-01-16 21:36:36.410000+00:00,,closed,no,2024-01-16 22:06:22.772497+00,,,kogilu onflyover to wards airport electrical cab starting problem sir,taxi,FKN00GL4038,Bellary Road 2,High,,,,2024-01-16 21:38:17.449636+00,,1,FKUSR00105,FKUSR00001,,,,Yelahanka,,FKKG000099,,,,FKUSR00105,2024-01-16 22:06:22.656057+00:00,,,Bengaluru North Corporation,North Zone 2,KogilluCrossJunc,29.770767616666667,21,1,Low,1,0,0,0,1783,115.0,0,0,0,0
FKID007854,unplanned,12.9169728,77.5888751,0.0,0.0,"Silk Board Double Decker Flyover, MTB Area, Jayanagar, Bengaluru, Karnataka. Pin-560041 (India)",,vehicle_breakdown,False,2024-01-16 22:10:52.576000+00:00,,closed,yes,2024-01-16 22:31:12.207771+00,,,puncher,others,FKN00GL4041,Non-corridor,Low,,,,2024-01-16 22:12:07.647084+00,,1,FKUSR00119,FKUSR00001,,,,Jayanagara,,FKKG000113,,,,FKUSR00119,2024-01-16 22:31:12.207271+00:00,,,Bengaluru South Corporation,South Zone 1,MarenahalliRd-18thMainRdJunc,20.327187849999998,22,1,Low,1,0,0,1,1783,882.0,0,0,0,0
FKID007856,unplanned,12.9630478,77.5957383,0.0,0.0,"Richmond Road Flyover, Ranka Park Apartment, Sampangiram Nagar, Bengaluru, Karnataka. Pin-560027 (India)",,vehicle_breakdown,False,2024-01-16 23:50:43.935000+00:00,,closed,yes,2024-01-17 00:18:43.740043+00,,,engine problem,lcv,FKN00GL4042,Mysore Road,High,,,,2024-01-16 23:51:57.925494+00,,1,FKUSR00111,FKUSR00001,,,,Halasuru Gate,,FKKG000105,,,,FKUSR00111,2024-01-17 00:18:43.739540+00:00,,,Bengaluru Central Corporation,Central Zone 2,BloodBankCircle,27.996742333333334,23,1,Low,1,0,0,0,1783,289.0,0,0,0,0
FKID007857,unplanned,12.9637926,77.596254,0.0,0.0,"Lal Bagh Road, Ranka Park Apartment, Sampangiram Nagar, Bengaluru, Karnataka. Pin-560027 (India)",,vehicle_breakdown,False,2024-01-17 00:15:15.591000+00:00,,closed,no,2024-01-17 00:18:32.001975+00,,,back wheel puncher,auto,FKN00GL4043,Mysore Road,High,,,,2024-01-17 00:18:05.64831+00,,1,FKUSR00111,FKUSR00111,,,,Halasuru Gate,,FKKG000105,,,,FKUSR00111,2024-01-17 00:18:32.001433+00:00,,,Bengaluru Central Corporation,Central Zone 2,Richmond circle jn,3.2735072166666668,0,2,Low,1,0,0,0,1783,289.0,0,0,0,0
FKID007858,unplanned,12.9637451,77.5962145,0.0,0.0,"Lal Bagh Road, Ranka Park Apartment, Sampangiram Nagar, Bengaluru, Karnataka. Pin-560027 (India)",,vehicle_breakdown,False,2024-01-17 00:20:33.293000+00:00,,closed,no,2024-01-17 00:36:42.074352+00,,,back wheel puncher,others,FKN00GL4043,Mysore Road,High,,,,2024-01-17 00:21:31.422468+00,,1,FKUSR00111,FKUSR00001,,,,Halasuru Gate,,FKKG000105,,,,FKUSR00111,2024-01-17 00:36:42.073774+00:00,,,Bengaluru Central Corporation,Central Zone 2,Richmond circle jn,16.146346233333333,0,2,Low,1,0,0,0,1783,289.0,0,0,0,0
